Class C Sport,Family History of Heart Disease,Pesonal History of Heart Disease,Syncope,EUTOCIC BIRTH: Premature Delivery,CAESAREAN SECTION: Premature Delivery,Pectus Excavatum,Body Mass Index (numeric),Body Mass Index,Blood Preassure ,Heart Rate,Sinus Tachycardia,Ventricular Extrasystole,Atrial Arrhythmia,Ventricular Arrhythmia,Complete Right Bundle Branch Block,Complete Left Bundle Branch Block ,Atrioventricular Block,Right Axis Deviation,Left Axis Deviation,T-wave Inversion in the Lateral or Inferolateral Leads,T-wave Inversion in the Anterior Leads,ONDE Q PATOLOG.,Ventricular pre-excitation ,ST-segment Depression,Prolonged QTc,Brugada Type 1 Pattern,Wolff-Parkinson-White Syndrome,Sinus Tachycardia.1,Ventricular Extrasystole.1,Atrial Arrhythmia.1,Ventricular Arrhythmia.1,Complete Right Bundle Branch Block.1,Complete Left Bundle Branch Block .1,Atrioventricular Block.1,Right Axis Deviation.1,Left Axis Deviation.1,T-wave Inversion in the Lateral or Inferolateral Leads.1,T-wave Inversion in the Anterior Leads.1,Pathologic Q waves,Ventricular pre-excitation .1,ST-segment Depression.1,Prolonged QTc.1,Brugada Type 1 Pattern.1,Wolff-Parkinson-White Syndrome.1
0.16608020304430213,0.10366848611985036,0.04343116437813699,0.004288183852225846,0.026188699244042546,0.02718068525163643,-0.0676431313888799,0.5981029716561331,0.595472354236728,0.08313199592402601,0.1487384346550936,0.07659869947654097,-1.3552527156068805e-20,-0.05274498854440658,1.6940658945086007e-21,-0.02807641556132307,5.293955920339377e-23,0.12869676735535443,-0.1716957883302553,0.0,0.0466585784659474,-0.07571595804247105,-2.271919407036514e-28,-0.03370592261790053,-1.1093356479670479e-31,-1.925929944387236e-34,-5.266214691683848e-36,0.0,0.2295801941290241,0.0,-0.04560440656499932,0.0,-0.03505260598934221,0.0,0.15835364883258152,-0.16078365241539977,-0.004547558477770147,0.09120794058650344,-0.057417564684872274,0.0,-0.09638973945424664,0.0,0.14149446967258714,0.0,0.0
0.04503774781113829,0.0978295910749623,-0.0198681088798551,-0.0357731394556044,0.07606433343092767,-0.004689297491898281,-0.027323693997544682,-0.12659706870624665,-0.1278982970467556,-0.03446305424087892,0.526104725181541,0.45771407393602,5.204170427930421e-18,-0.09058820938946945,-2.6020852139652106e-18,-0.07154336940897246,-2.168404344971009e-19,-0.30374228411108567,-0.12488444305229554,-0.0,-0.011770312737888405,0.039464391708925205,1.6543612251060553e-24,-0.07202281278012719,6.058451752097371e-28,-0.0,2.465190328815662e-32,-0.0,0.4188776792877346,-0.0,-0.013108364399857814,-0.0,0.0030889981473701863,-0.0,-0.30710105191520976,-0.11698160976331747,-0.04416811514662272,-0.008377024472621746,0.0021040880666899813,-0.0,0.029094865164792774,-0.0,-0.21386981195141408,-0.0,-0.0
